scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat26.5_lon71.0_20250131_T42RYQ_t067,31.837570,0.859865,1.055057,0.771507,0.025593,0.765797,0.886698
lat26.5_lon71.0_20250131_T42RYQ_t089,33.465546,0.909049,0.915656,0.685499,0.021219,0.845553,0.930311
lat26.5_lon71.0_20250131_T42RYQ_t100,34.310005,0.911258,0.746493,0.578233,0.019253,0.837909,0.900926
lat26.5_lon71.0_20250131_T42RYQ_t135,36.335746,0.933525,0.932077,0.622518,0.015248,0.864757,0.918656
lat26.5_lon71.0_20250131_T42RYQ_t158,31.742760,0.888966,1.098992,0.805459,0.025874,0.835888,0.897038
lat26.5_lon71.0_20250131_T42RYQ_t178,36.633295,0.927975,0.714087,0.480889,0.014734,0.847261,0.911532
lat27.0_lon13.5_20241001_T33RUL_t077,33.549552,0.880538,0.443210,0.570816,0.021015,0.771623,0.919009
lat27.0_lon13.5_20241001_T33RUL_t199,40.265947,0.954325,0.360914,0.333884,0.009698,0.778187,0.983632
lat27.5_lon112.0_20241201_T49RFL_t084,27.050876,0.568802,5.101271,7.175341,0.044407,0.305003,0.481955
lat28.6_lon77.2_20250531_T43RGM_t159,33.649950,0.837200,1.801275,1.525756,0.020773,0.663327,0.835074
lat29.5_lon34.0_20250731_T36RXT_t063,34.121106,0.957706,0.871201,0.655588,0.019676,0.950277,0.982178
lat29.5_lon34.0_20250731_T36RXT_t121,30.583783,0.772841,0.591689,0.849992,0.029567,0.684931,0.816577
lat29.5_lon34.0_20250731_T36RXT_t125,32.167620,0.865710,0.710675,0.729747,0.024639,0.824353,0.900925
lat29.5_lon34.0_20250731_T36RXT_t139,31.711256,0.863308,1.000209,0.848551,0.025968,0.823120,0.926006
lat29.5_lon34.0_20250731_T36RXT_t210,27.967152,0.718692,0.777132,1.265234,0.039962,0.644449,0.771579
